query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
AT3G01360.1;Medtr7g034135.1;0.4042;NA;NA;46.933;153;326;135;11;38;213;65.34;1;316;320;99;99;1;298;302;4.91e-85;258;660
AT3G01370.1;Medtr6g008410.1;0.3371;1.624;0.2076;49.474;517;1045;413;17;115;666;63.73;47;1011;1012;95;95;35;1044;1046;0;919;2376
AT3G01380.2;Medtr7g030060.1;0.1895;1.591;0.1191;71.779;702;978;271;3;5;824;84.25;11;988;1002;98;98;1;973;986;0;1449;3751
AT3G01390.1;Medtr7g101170.1;0.2151;1.401;0.1536;75.676;84;111;27;0;0;91;81.98;1;111;111;100;100;1;111;111;2.87e-52;160;405
AT3G01400.1;Medtr1g018180.1;0.1196;1.398;0.08559;81.845;275;336;58;2;3;304;90.48;10;343;356;94;94;5;339;345;0;551;1419
AT3G01420.1;Medtr6g007767.1;0.1755;2.006;0.08752;72.841;464;637;172;1;1;547;85.87;4;640;640;99;99;9;644;644;0;998;2579
AT3G01435.1;Medtr1g023330.1;0.1699;2.041;0.08324;71.93;82;114;32;0;0;98;85.96;1;114;116;98;98;1;114;116;1.48e-59;179;454
AT3G01440.1;Medtr2g082580.1;0.2984;2.228;0.1339;55.357;124;224;94;3;6;166;74.11;1;219;221;99;99;1;223;231;3.71e-83;247;631
AT3G01460.1;Medtr6g007650.1;0.4467;1.762;0.2536;44.301;995;2246;1092;46;159;1341;59.71;2;2175;2177;99;99;3;2161;2162;0;1639;4243
AT3G01470.1;Medtr6g007647.1;0.3095;2.793;0.1108;57.491;165;287;99;8;23;209;72.82;1;270;273;99;99;1;281;288;7.52e-97;286;732
AT3G01480.1;NewID_00139288;0.1444;1.688;0.08554;73.362;336;458;100;6;22;384;83.84;2;438;438;99;99;11;467;507;0;672;1734
AT3G01490.1;Medtr6g007603.1;0.09395;1.771;0.05306;78.208;323;413;49;4;41;353;85.47;3;412;412;99;99;2;376;376;0;656;1692
AT3G01500.3;Medtr6g006990.2;0.2003;2.132;0.09395;67.647;230;340;99;4;11;274;80.59;1;337;337;100;100;1;332;332;1.03e-152;432;1112
AT3G01500.4;Medtr6g006990.4;0.17;1.874;0.0907;74.517;193;259;64;1;2;215;83.01;4;260;260;99;99;3;261;261;1.38e-138;390;1003
AT3G01510.1;Medtr7g034465.1;0.2071;1.491;0.139;67.992;359;528;164;4;5;441;83.52;66;590;592;89;89;5;530;531;0;754;1947
AT3G01516.1;Medtr6g406210.1;0.493;NA;NA;37.748;57;151;62;2;32;75;49.67;33;183;188;80;80;43;161;164;1.32e-22;89.7;221
AT3G01520.1;Medtr6g006190.1;0.1845;2.526;0.07302;73.864;130;176;46;0;0;149;84.66;1;176;176;100;100;1;176;176;1.58e-96;277;709
AT3G01550.1;Medtr6g005480.1;0.3008;NA;NA;67.456;228;338;106;3;4;274;81.07;46;381;384;88;88;79;414;419;5.11e-153;438;1127
AT3G01560.1;Medtr6g004930.1;0.3439;1.895;0.1815;43.193;257;595;221;23;117;329;55.29;1;509;512;99;99;1;564;566;2.6e-100;313;803
AT3G01570.1;Medtr7g033775.1;0.3267;NA;NA;50.289;87;173;72;2;14;113;65.32;1;159;184;86;86;1;173;192;3.18e-43;143;360
AT3G01580.1;Medtr4g015760.2;0.3956;1.681;0.2353;50.154;326;650;317;3;7;463;71.23;1;645;661;98;98;13;660;674;0;701;1808
AT3G01600.1;Medtr7g033320.1;0.4364;NA;NA;48.375;134;277;141;2;2;176;63.54;1;276;367;75;75;1;276;502;6.32e-85;266;681
AT3G01610.1;NewID_00041382;0.3076;1.595;0.1929;55.276;461;834;302;14;71;566;67.87;21;801;821;95;95;23;838;841;0;815;2104
AT3G01640.1;Medtr6g004430.1;0.1851;2.732;0.06776;72.543;251;346;95;0;0;299;86.42;17;362;363;95;95;17;362;365;0;538;1385
AT3G01660.1;Medtr7g032900.1;0.2422;3.084;0.07854;65.134;170;261;86;3;5;205;78.54;17;273;274;94;94;24;283;285;2.96e-122;351;900
AT3G01680.1;Medtr7g032660.1;0.4715;NA;NA;45.816;334;729;369;12;26;476;65.29;19;735;741;97;97;3;717;730;0;629;1623
AT3G01720.1;Medtr0044s0180.1;0.2088;2.478;0.08425;67.584;540;799;253;2;6;650;81.35;1;794;803;99;99;1;798;799;0;1149;2971
AT3G01750.1;Medtr6g022830.1;0.35;1.692;0.2069;53.55;362;676;279;16;35;468;69.23;1;657;665;99;99;1;660;673;0;649;1674
AT3G01780.1;Medtr7g031450.1;0.09265;1.471;0.063;81.172;776;956;156;5;24;857;89.64;225;1177;1177;81;81;1;935;935;0;1565;4051
AT3G01790.1;Medtr3g082760.1;0.1293;1.731;0.07469;79.775;142;178;36;0;0;159;89.33;14;191;206;86;86;8;185;201;1.79e-108;310;793
AT3G01800.1;Medtr8g040070.1;0.2273;4.382;0.05186;61.255;166;271;95;4;10;210;77.49;1;268;268;100;100;1;264;264;4.94e-111;321;823
AT3G01840.1;Medtr7g029650.1;0.4207;4.606;0.09133;39.311;274;697;325;17;98;399;57.25;9;647;655;98;98;6;662;670;3.98e-147;442;1138
AT3G01850.1;Medtr7g029630.1;0.1118;1.283;0.0871;80.909;178;220;42;0;0;204;92.73;2;221;226;97;97;3;222;224;7.12e-139;388;997
AT3G01860.1;Medtr7g029620.1;0.6262;2.235;0.2803;39.189;87;222;114;8;21;111;50;1;210;224;94;94;1;213;226;1.13e-29;110;276
AT3G01910.1;Medtr6g023975.1;0.1393;1.629;0.0855;77.665;306;394;88;0;0;350;88.83;1;394;394;100;100;1;394;394;0;665;1715
AT3G01920.1;Medtr7g034590.3;0.2907;2.717;0.107;64.865;96;148;51;1;1;115;77.7;32;178;308;48;48;24;171;172;3.76e-64;200;509
AT3G01930.2;Medtr7g029015.1;0.1838;1.786;0.1029;69.153;408;590;162;4;20;482;81.69;4;582;585;99;99;3;583;590;0;811;2095
AT3G01980.1;Medtr1g007800.1;0.2896;2.414;0.12;59.176;158;267;108;1;1;207;77.53;1;267;267;100;100;1;266;266;2.04e-113;327;839
AT3G01990.1;Medtr7g028050.2;0.1885;1.833;0.1029;69.108;302;437;121;6;14;352;80.55;3;433;434;99;99;2;430;443;0;595;1533
AT3G02000.1;NewID_00152062;0.2212;1.42;0.1557;66.423;91;137;34;3;12;104;75.91;1;137;137;100;100;1;125;125;2.1e-56;172;436
AT3G02020.1;Medtr6g033260.2;0.1792;1.642;0.1091;76.471;390;510;111;3;9;435;85.29;50;554;560;90;90;44;549;561;0;783;2021
AT3G02040.1;Medtr7g083410.1;0.2066;1.084;0.1907;64.38;244;379;114;4;21;297;78.36;1;359;362;99;99;44;421;424;1.14e-174;493;1268
AT3G02050.1;Medtr6g033165.1;0.1613;2.016;0.07998;75.683;582;769;182;4;5;674;87.65;23;790;790;97;97;56;820;820;0;1200;3104
AT3G02060.1;Medtr7g084560.1;0.1323;1.596;0.0829;77.108;640;830;179;3;11;723;87.11;1;824;824;100;100;1;825;825;0;1305;3376
AT3G02065.2;Medtr6g033070.1;0.2075;1.951;0.1064;66.532;330;496;143;4;23;403;81.25;14;490;506;94;94;27;518;539;0;678;1749
AT3G02070.1;Medtr6g033065.1;0.1175;1.609;0.073;80.288;167;208;41;0;0;196;94.23;13;220;220;95;95;24;231;231;4.67e-133;374;959
AT3G02080.1;Medtr8g040740.1;0.1045;0.661;0.1581;81.25;117;144;27;0;0;134;93.06;1;144;144;100;100;1;144;144;6.04e-90;258;659
AT3G02090.1;Medtr7g053330.1;0.1406;1.47;0.0956;76.173;406;533;126;1;1;465;87.24;1;532;532;100;100;1;533;533;0;843;2177
AT3G02100.1;Medtr7g013200.1;0.4976;NA;NA;41.485;190;458;240;8;28;280;61.14;9;458;465;97;97;1;438;441;2.22e-125;372;955
AT3G02110.1;Medtr7g013790.1;0.1538;1.253;0.1228;77.039;359;466;101;3;6;407;87.34;8;473;474;98;98;7;466;469;0;766;1979
AT3G02120.1;Medtr6g015280.1;0.4686;2.065;0.2269;61.538;32;52;19;1;1;39;75;54;105;127;41;41;32;82;117;9.39e-14;63.5;153
AT3G02130.1;Medtr6g015265.1;0.2606;1.851;0.1408;63.921;714;1117;362;12;41;850;76.1;45;1152;1152;96;96;28;1112;1112;0;1383;3580
AT3G02150.1;Medtr7g015010.1;0.5447;NA;NA;81.609;71;87;12;1;4;80;91.95;57;143;279;31;31;40;122;352;7.1e-46;158;399
AT3G02220.1;Medtr6g015855.1;0.2753;2.242;0.1228;67.429;118;175;57;0;0;144;82.29;4;178;228;77;77;6;180;234;3.53e-86;255;652
AT3G02230.1;Medtr6g015905.1;0.07507;1.96;0.0383;89.213;306;343;37;0;0;323;94.17;16;358;358;96;96;6;348;348;0;649;1673
AT3G02250.1;Medtr2g059350.1;0.2082;2.179;0.09554;71.079;349;491;133;4;9;415;84.52;13;498;513;95;95;21;507;521;0;744;1922
AT3G02260.1;Medtr7g017100.1;0.2241;1.524;0.147;65.642;3374;5140;1641;43;125;4029;78.39;24;5095;5099;99;99;14;5096;5102;0;6655;17266
AT3G02280.1;Medtr7g406970.1;0.2279;1.99;0.1145;66.296;417;629;197;6;15;498;79.17;3;624;624;99;99;6;626;626;0;866;2238
AT3G02300.1;Medtr7g016640.1;0.1521;1.156;0.1316;77.021;362;470;107;1;1;407;86.6;1;469;472;99;99;1;470;477;0;740;1910
AT3G02310.1;Medtr6g015975.1;0.1546;1.888;0.08188;73.333;187;255;60;4;8;217;85.1;1;251;251;100;100;1;251;251;1.53e-133;377;968
AT3G02320.1;Medtr6g015885.1;0.1802;1.897;0.09504;69.426;411;592;157;4;24;474;80.07;1;569;590;96;96;1;591;596;0;835;2157
AT3G02330.1;Medtr7g017700.1;0.3218;1.827;0.1762;54.556;491;900;377;6;32;635;70.56;7;900;904;99;99;1;874;882;0;999;2583
AT3G02350.1;Medtr6g016380.1;0.1493;1.934;0.0772;74.021;416;562;140;1;6;486;86.48;1;562;562;100;100;1;556;556;0;873;2255
AT3G02360.1;Medtr7g017900.1;0.05792;1.781;0.03253;90.349;440;487;47;0;0;467;95.89;1;487;487;100;100;1;487;487;0;916;2367
AT3G02380.1;Medtr7g018170.1;0.2314;2.05;0.1128;53.165;210;395;114;11;71;251;63.54;9;348;348;98;98;19;397;397;8.2e-109;323;829
AT3G02420.1;Medtr6g016780.1;0.1718;1.331;0.129;71.429;250;350;98;2;2;295;84.29;1;349;349;100;100;1;349;349;0;514;1323
AT3G02450.1;Medtr6g016600.1;0.2402;1.512;0.1589;66.078;374;566;175;6;17;450;79.51;71;622;623;89;89;46;608;610;0;706;1821
AT3G02530.1;Medtr7g406870.1;0.0519;1.137;0.04565;91.045;488;536;48;0;0;515;96.08;1;536;536;100;100;1;536;536;0;1011;2613
AT3G02540.1;Medtr1g111090.1;0.1321;1.527;0.08649;67.765;288;425;102;9;35;323;76;1;419;420;99;99;1;396;398;0;521;1342
AT3G02550.1;Medtr7g007010.1;0.2488;2.073;0.12;57.353;156;272;80;2;36;188;69.12;1;236;264;89;89;1;272;302;2.23e-106;311;796
AT3G02570.1;Medtr7g007320.1;0.3267;1.925;0.1697;59.759;248;415;165;2;2;314;75.66;17;429;433;95;95;7;421;425;0;523;1348
AT3G02580.1;Medtr6g018820.1;0.183;2.127;0.08602;70.849;192;271;77;1;2;222;81.92;4;274;282;96;96;5;273;276;1.52e-144;407;1046
AT3G02600.1;Medtr7g082670.4;0.196;1.454;0.1348;68.622;234;341;95;5;12;276;80.94;35;363;365;90;90;7;347;349;3.08e-172;484;1245
AT3G02645.1;Medtr7g017620.1;0.4011;NA;NA;46.858;261;557;247;12;49;365;65.53;5;528;530;99;99;5;545;554;6.44e-170;492;1267
AT3G02650.1;Medtr3g081310.1;0.3998;2.106;0.1898;46.046;262;569;264;10;43;359;63.09;39;574;577;93;93;4;562;563;2.89e-163;478;1229
AT3G02660.1;Medtr4g121070.1;0.1812;2.064;0.08778;66.341;339;511;135;7;37;399;78.08;8;512;512;99;99;4;483;483;0;675;1741
AT3G02680.1;Medtr5g076180.1;0.4099;1.699;0.2413;44.905;260;579;271;9;48;363;62.69;1;540;543;99;99;1;570;572;1.36e-163;477;1228
AT3G02690.1;Medtr3g063250.1;0.2518;1.98;0.1272;73.276;255;348;88;2;5;295;84.77;69;412;418;82;82;49;395;401;4.4e-168;477;1228
AT3G02700.1;Medtr5g076250.1;0.2812;NA;NA;65.613;166;253;83;4;4;196;77.47;1;250;253;99;99;1;252;255;3.12e-110;318;815
AT3G02710.1;Medtr3g064180.1;0.1579;NA;NA;75.655;404;534;118;3;12;464;86.89;1;530;530;100;100;1;526;526;0;820;2118
AT3G02720.1;Medtr3g064140.1;0.1617;1.485;0.1089;77.635;302;389;86;1;1;332;85.35;1;389;389;100;100;1;388;388;0;620;1600
AT3G02750.3;Medtr7g080170.1;0.2172;1.349;0.1611;60.239;303;503;140;9;60;365;72.56;35;527;528;93;93;36;488;503;0;559;1440
AT3G02760.1;Medtr1g057860.1;0.3147;1.429;0.2202;57.562;510;886;349;13;27;642;72.46;4;883;884;99;99;2;866;869;0;932;2409
AT3G02780.1;Medtr7g080060.1;0.1693;1.719;0.09846;86.404;197;228;31;0;0;219;96.05;57;284;285;80;80;59;286;288;4.01e-153;429;1104
AT3G02800.1;Medtr7g079970.1;0.2424;2.034;0.1192;66.497;131;197;65;1;1;160;81.22;1;197;204;97;97;3;198;203;1.2e-97;282;722
AT3G02830.1;Medtr7g079840.1;0.2067;1.764;0.1172;63.366;256;404;100;8;48;303;75;18;379;398;91;91;8;405;419;0;511;1315
AT3G02850.1;Medtr5g077770.1;0.1714;2.01;0.08528;71.64;581;811;211;4;19;681;83.97;23;828;829;97;97;38;834;836;0;1217;3149
AT3G02860.1;Medtr5g077800.1;0.3292;1.805;0.1824;54.896;185;337;117;9;35;227;67.36;1;313;313;100;100;1;326;326;1.23e-104;309;792
AT3G02870.1;Medtr2g026060.1;0.135;1.868;0.07228;78.148;211;270;58;1;1;238;88.15;1;269;272;99;99;1;270;272;2.21e-161;449;1155
AT3G02885.2;Medtr5g078215.1;0.4737;0.3189;1.485;50;35;70;34;1;1;42;60;19;87;91;76;76;1;70;101;4.21e-12;57.4;137
AT3G02890.2;Medtr0001s0570.3;0.5271;2.306;0.2286;36.765;275;748;318;20;155;390;52.14;141;791;936;70;70;87;776;1232;1.05e-117;389;999
AT3G02890.3;NewID_00201415;0.5162;2.381;0.2168;34.673;233;672;289;22;150;333;49.55;203;780;780;87;74;278;893;893;4.45e-84;286;733
AT3G02920.1;Medtr4g127950.1;0.4565;2.056;0.222;45.956;125;272;138;5;9;169;62.13;1;267;279;96;96;1;268;279;1.41e-76;234;598
AT3G02920.2;Medtr4g127950.2;0.411;1.957;0.21;47.162;108;229;113;4;8;147;64.19;1;225;229;98;98;1;225;248;2.03e-69;213;543
AT3G02960.1;Medtr3g435930.1;0.3909;NA;NA;48.416;107;221;107;4;7;157;71.04;31;247;247;88;88;21;238;238;9.57e-62;194;493
AT3G03060.1;Medtr6g005760.1;0.1636;1.417;0.1155;75.485;428;567;135;2;4;488;86.07;63;626;629;90;90;37;602;605;0;888;2294
AT3G03070.1;Medtr4g077807.1;0.1569;0.929;0.1689;68.421;78;114;25;2;11;92;80.7;1;111;111;100;100;1;106;106;6.46e-53;162;409
AT3G03080.1;Medtr8g009830.1;0.1866;1.949;0.09573;71.965;249;346;92;3;5;284;82.08;7;351;351;98;98;2;343;343;5.56e-180;502;1293
AT3G03100.1;Medtr8g009960.1;0.158;1.721;0.09185;77.564;121;156;35;0;0;137;87.82;1;156;160;98;98;1;156;160;2.16e-92;265;678
AT3G03110.1;Medtr5g007790.1;0.1124;1.501;0.07489;82.206;887;1079;190;2;2;966;89.53;1;1077;1077;100;100;1;1079;1079;0;1810;4688
AT3G03120.1;Medtr4g077640.1;0.05828;1.385;0.04208;92.063;174;189;15;0;0;182;96.3;1;189;193;98;98;1;189;196;4.26e-131;366;940
AT3G03140.1;Medtr4g077550.1;0.5057;2.02;0.2504;37.107;295;795;388;25;112;415;52.2;9;761;770;98;98;1;725;737;1.48e-122;385;989
AT3G03150.1;Medtr5g008210.2;0.3454;3.853;0.08965;45.217;52;115;49;4;14;71;61.74;19;119;122;83;83;6;120;124;2.46e-24;90.5;223
AT3G03190.1;Medtr3g064700.1;0.3184;NA;NA;58.962;125;212;87;0;0;162;76.42;1;212;215;99;99;1;212;214;1.71e-93;273;697
AT3G03210.1;Medtr5g076930.1;0.3075;1.576;0.1951;56.764;214;377;149;6;14;271;71.88;1;369;369;100;100;1;371;371;3.25e-141;406;1043
AT3G03220.1;Medtr5g076950.1;0.1624;2.455;0.06617;82.819;188;227;39;0;0;208;91.63;38;264;267;85;85;39;265;267;2.46e-146;410;1055
AT3G03250.1;Medtr5g077000.2;0.1027;1.271;0.08084;83.015;391;471;79;1;1;427;90.66;1;470;470;100;100;1;471;471;0;785;2028
AT3G03270.2;Medtr5g077130.1;0.1967;1.218;0.1615;70.886;112;158;46;0;0;136;86.08;1;158;160;99;99;1;158;167;1.97e-84;246;627
AT3G03280.1;Medtr1g108640.1;0.4239;NA;NA;40.556;73;180;82;6;25;103;57.22;1;165;167;99;99;1;170;174;8.86e-35;120;301
AT3G03290.1;Medtr4g109880.1;0.4598;2.372;0.1938;50.867;88;173;81;2;4;128;73.99;103;275;275;63;63;55;223;223;1.4e-57;184;467
AT3G03300.1;Medtr1g060740.1;0.35;1.685;0.2077;53.219;744;1398;617;16;37;981;70.17;3;1383;1389;99;99;1;1378;1386;0;1458;3774
AT3G03305.1;Medtr7g080490.1;0.298;1.56;0.191;61.135;431;705;261;7;13;523;74.18;45;739;744;93;93;37;738;743;0;875;2261
AT3G03310.1;Medtr7g080450.1;0.2003;1.587;0.1262;68.254;301;441;135;3;5;362;82.09;6;446;448;98;98;4;439;448;0;640;1651
AT3G03330.1;Medtr7g080410.1;0.1892;1.489;0.1271;70.957;215;303;82;2;6;255;84.16;22;324;329;92;92;19;315;319;3.32e-158;445;1145
AT3G03340.1;Medtr7g080320.1;0.1542;2.063;0.07474;72.816;300;412;102;4;10;342;83.01;1;403;403;100;100;1;411;411;0;509;1311
AT3G03341.1;Medtr3g067715.1;0.1124;0.8671;0.1296;86.111;62;72;10;0;0;66;91.67;2;73;73;99;99;6;77;77;6.89e-34;111;277
AT3G03380.1;Medtr3g067690.1;0.1589;1.594;0.09969;75.339;834;1107;263;5;10;948;85.64;1;1097;1098;99;99;1;1107;1112;0;1696;4392
AT3G03420.1;Medtr4g052800.1;0.2835;1.432;0.198;66.857;117;175;58;0;0;142;81.14;21;195;195;90;90;38;212;212;2.07e-90;264;674
AT3G03440.1;Medtr5g079550.1;0.2479;1.651;0.1501;66.472;228;343;112;3;3;280;81.63;61;402;409;84;84;15;355;376;5.64e-149;427;1099
AT3G03530.1;Medtr8g010590.1;0.2513;2.257;0.1114;64.353;343;533;157;5;33;405;75.98;11;534;539;97;97;11;519;524;0;706;1823
AT3G03560.1;Medtr8g010360.1;0.3179;1.497;0.2124;54.376;292;537;210;7;35;384;71.51;5;522;522;99;99;19;539;539;0;563;1451
AT3G03610.1;Medtr7g087440.1;0.21;NA;NA;70.062;227;324;87;2;10;269;83.02;1;321;324;99;99;1;317;319;1.51e-169;474;1219
AT3G03630.1;Medtr7g087110.1;0.1868;1.864;0.1002;80.519;248;308;60;0;0;281;91.23;95;402;405;76;76;61;368;369;3.34e-172;486;1251
AT3G03680.1;Medtr6g027540.1;0.1746;2.382;0.07332;69.022;713;1033;269;13;51;824;79.77;6;1018;1018;99;99;9;1010;1010;0;1373;3555
AT3G03690.1;Medtr7g086720.1;0.2312;2.335;0.09899;64.824;258;398;116;5;24;309;77.64;5;379;379;99;99;4;400;400;1.12e-177;500;1287
AT3G03710.1;Medtr7g086640.1;0.2006;1.839;0.1091;68.63;641;934;270;8;23;746;79.87;1;919;923;99;99;1;926;927;0;1232;3188
AT3G03750.2;Medtr6g027690.1;0.3651;2.513;0.1453;58.85;133;226;82;3;11;165;73.01;131;355;355;91;63;210;425;425;3.28e-80;251;642
AT3G03760.1;Medtr6g027710.1;0.3;1.946;0.1542;69.128;103;149;41;1;5;121;81.21;50;193;274;53;53;39;187;228;4.72e-68;211;537
AT3G03770.1;Medtr6g027720.1;0.2834;1.802;0.1573;60.026;467;778;294;11;17;587;75.45;3;771;803;96;96;4;773;786;0;921;2380
AT3G03773.1;Medtr6g027770.1;0.2156;1.068;0.2019;72.368;110;152;41;1;1;121;79.61;1;151;151;100;100;1;152;152;3.22e-69;206;524
AT3G03776.3;Medtr7g109930.1;0.7293;NA;NA;37.719;43;114;64;2;7;66;57.89;1;110;187;59;59;1;111;192;4.44e-19;81.3;199
AT3G03780.1;Medtr6g027920.1;0.09066;1.217;0.07447;85.248;653;766;113;0;0;711;92.82;1;766;766;100;100;1;766;766;0;1379;3570
AT3G03790.1;Medtr7g086050.1;0.2571;1.44;0.1785;61.706;680;1102;379;11;43;836;75.86;1;1078;1079;99;99;1;1083;1085;0;1322;3422
AT3G03800.1;Medtr6g028140.1;0.1791;1.615;0.1109;73.616;226;307;80;1;1;261;85.02;1;307;307;100;100;1;306;306;4.64e-154;433;1114
AT3G03810.1;Medtr1g007390.1;0.2403;1.309;0.1836;63.433;425;670;232;3;13;523;78.06;1;657;657;100;100;1;670;670;0;838;2164
AT3G03860.1;Medtr6g029240.1;0.4003;2.17;0.1845;48.855;128;262;129;2;5;189;72.14;39;297;301;86;86;33;292;295;3.83e-92;276;705
AT3G03890.1;Medtr7g085670.1;0.211;1.402;0.1505;74.349;200;269;68;1;1;234;86.99;52;319;322;83;83;56;324;329;1.87e-148;421;1082
AT3G03900.1;Medtr7g085650.1;0.1169;2.397;0.04875;80.583;166;206;40;0;0;188;91.26;1;206;209;99;99;1;206;208;2.18e-127;358;918
AT3G03920.1;Medtr7g085640.1;0.1542;1.871;0.08242;85.149;86;101;15;0;0;95;94.06;52;152;203;50;50;52;152;203;4.73e-60;187;474
AT3G03940.1;Medtr7g085540.1;0.09054;1.256;0.07208;82.749;590;713;108;3;15;635;89.06;1;702;702;100;100;1;709;709;0;1206;3119
AT3G03960.1;Medtr1g030650.1;0.1035;1.303;0.07939;81.818;450;550;94;2;6;506;92;1;550;550;100;100;1;544;544;0;939;2426
AT3G03980.1;Medtr7g094510.1;0.1984;2.187;0.0907;70.769;184;260;69;1;7;211;81.15;12;271;271;96;96;4;256;256;1.25e-129;368;945
AT3G03990.1;Medtr1g018320.1;0.173;1.662;0.1041;76.58;206;269;62;1;1;238;88.48;1;268;268;100;100;1;269;269;1.24e-155;434;1117
AT3G04020.1;Medtr7g024560.1;0.3417;3.171;0.1077;47.727;147;308;154;5;7;212;68.83;2;304;305;99;99;1;306;308;7.25e-101;298;764
AT3G04030.3;Medtr2g086450.1;0.2817;2.394;0.1177;55.231;227;411;144;12;40;276;67.15;3;395;395;99;99;2;390;390;4.63e-130;379;974
AT3G04070.1;Medtr7g085220.1;0.3317;1.929;0.1719;51.213;190;371;132;13;49;241;64.96;6;360;360;99;99;4;341;341;2.35e-107;318;816
AT3G04130.1;Medtr1g056160.1;0.3359;2.328;0.1443;56.696;254;448;193;1;1;339;75.67;55;501;509;88;88;37;484;485;0;550;1416
AT3G04160.1;Medtr1g079470.1;0.529;2.787;0.1898;38.171;192;503;223;12;88;266;52.88;57;552;713;70;70;38;459;644;8.94e-93;302;774
AT3G04240.1;Medtr1g079510.1;0.1025;1.642;0.0624;82.305;800;972;167;2;5;893;91.87;7;978;978;99;99;21;987;987;0;1720;4455
AT3G04260.1;Medtr1g079525.1;0.1624;1.599;0.1016;69.866;626;896;236;8;34;747;83.37;9;900;911;98;98;13;878;885;0;1230;3182
AT3G04290.1;Medtr7g116500.1;0.1677;2.81;0.05968;76.487;270;353;83;0;0;306;86.69;11;363;367;96;96;15;367;370;0;574;1480
AT3G04300.1;Medtr1g069370.1;0.2136;1.328;0.1609;68.421;65;95;30;0;0;77;81.05;1;95;97;98;98;9;103;104;3.86e-46;144;362
AT3G04310.1;Medtr1g045520.1;0.6652;NA;NA;32.692;68;208;131;4;9;108;51.92;67;268;270;75;75;92;296;297;4.01e-23;96.7;239
AT3G04340.1;Medtr1g080430.1;0.2935;1.628;0.1802;66.705;581;871;281;4;9;713;81.86;454;1318;1321;92;65;347;1214;1215;0;1214;3140
AT3G04350.1;Medtr1g080370.1;0.2341;2.071;0.113;65.271;374;573;182;7;17;451;78.71;1;568;568;100;100;1;561;561;0;781;2017
AT3G04380.1;Medtr1g080340.1;0.3083;2.424;0.1272;66.767;221;331;108;2;2;272;82.18;135;464;493;67;67;259;588;602;6.52e-170;493;1268
AT3G04440.1;Medtr7g086710.1;0.3914;1.638;0.239;53.623;222;414;188;3;4;299;72.22;47;457;483;85;85;35;447;457;1.17e-156;453;1165
AT3G04460.1;Medtr1g116380.1;0.182;1.981;0.0919;66.244;261;394;110;2;23;314;79.7;1;394;394;100;100;1;371;371;0;513;1322
AT3G04470.1;Medtr7g115580.1;0.1504;1.304;0.1153;74.801;469;627;128;11;30;524;83.57;1;602;641;94;94;27;648;685;0;909;2350
AT3G04480.1;Medtr7g111650.2;0.2704;1.752;0.1543;57.909;432;746;266;9;48;545;73.06;1;717;719;99;99;1;727;729;0;855;2210
AT3G04500.1;Medtr1g080150.1;0.171;1.541;0.1109;67.686;155;229;73;1;1;180;78.6;18;246;246;93;93;14;241;241;9.73e-109;313;803
AT3G04500.2;Medtr1g080150.3;0.2065;1.558;0.1326;60.784;93;153;59;1;1;112;73.2;18;170;179;85;85;14;165;166;4.09e-60;185;469
AT3G04550.1;Medtr1g079870.1;0.313;1.837;0.1704;58.639;224;382;141;6;17;285;74.61;77;450;450;83;83;78;450;450;1.52e-145;423;1088
AT3G04560.1;Medtr1g079830.2;0.2322;2.028;0.1145;59.059;251;425;135;6;39;298;70.12;1;418;418;100;100;1;393;393;6.26e-162;461;1187
AT3G04580.1;Medtr7g116330.1;0.2663;1.905;0.1398;61.835;465;752;265;9;22;580;77.13;21;766;767;97;97;28;763;766;0;931;2407
AT3G04590.2;Medtr7g116320.1;0.3049;1.543;0.1975;51.676;185;358;130;13;43;229;63.97;65;412;412;84;84;44;368;368;1.85e-80;253;645
AT3G04600.1;Medtr8g007305.2;0.1185;1.679;0.07054;82.382;332;403;70;1;1;369;91.56;1;403;403;100;100;1;402;402;0;703;1814
AT3G04610.1;Medtr7g115340.2;0.1773;1.966;0.09015;63.557;293;461;122;13;46;338;73.32;139;577;578;76;76;5;441;443;0;532;1371
AT3G04620.1;Medtr1g080680.1;0.1543;1.428;0.1081;76.562;98;128;26;2;4;110;85.94;20;147;165;78;78;4;127;131;4.26e-65;196;497
AT3G04630.3;Medtr1g080690.1;0.3938;2.412;0.1632;42.151;145;344;112;9;87;182;52.91;5;267;292;90;90;1;338;370;3.91e-64;206;524
AT3G04650.1;Medtr7g115310.1;0.2176;2.027;0.1074;69.369;308;444;123;6;13;362;81.53;50;485;487;90;90;427;865;868;0;592;1525
AT3G04680.1;Medtr1g116060.1;0.187;1.604;0.1166;69.526;308;443;130;3;5;376;84.88;1;443;445;99;99;1;438;439;0;645;1663
AT3G04690.1;Medtr1g080740.1;0.2732;2.514;0.1087;60.16;527;876;310;14;39;657;75;4;851;851;99;99;5;869;869;0;1039;2687
AT3G04710.1;Medtr7g115280.1;0.2;1.308;0.1528;66.594;307;461;147;2;7;374;81.13;1;454;457;99;99;1;461;462;0;631;1627
AT3G04720.1;Medtr7g115220.1;0.2103;NA;NA;71.707;147;205;50;3;8;162;79.02;6;210;213;96;96;3;199;203;2.05e-96;280;715
